ignore;_value;gdzie;kto;location;source;timestamp;target
6;-71.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:35:19.000003600;room_k
7;-74.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:36:20.000003600;room_k
8;-75.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:37:18.000003600;room_k
9;-75.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:38:20.000003600;room_k
10;-68.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:39:20.000003600;room_k
11;-66.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:40:21.000003600;room_k
12;-70.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:41:18.000003600;room_k
13;-68.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:42:18.000003600;room_k
14;-67.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:43:20.000003600;room_k
15;-86.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:44:20.000003600;room_k
16;-60.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:45:19.000003600;room_k
17;-64.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:46:19.000003600;room_k
18;-69.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:47:20.000003600;room_k
19;-76.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:48:20.000003600;room_k
20;-57.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:49:20.000003600;room_k
21;-70.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:50:20.000003600;room_k
22;-80.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:51:20.000003600;room_k
23;-81.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:52:19.000003600;room_k
24;-86.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:53:19.000003600;room_k
25;-74.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:54:20.000003600;room_k
26;-71.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:55:19.000003600;room_k
27;-72.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:56:20.000003600;room_k
28;-63.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:57:22.000003600;room_k
29;-77.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:58:19.000003600;room_k
30;-71.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 21:59:19.000003600;room_k
31;-69.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 22:00:19.000003600;room_k
0;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:29:22.000003600;room_k
1;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:30:22.000003600;room_k
2;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:31:22.000003600;room_k
3;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:32:22.000003600;room_k
4;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:33:22.000003600;room_k
5;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:34:22.000003600;room_k
6;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:35:22.000003600;room_k
7;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:36:22.000003600;room_k
8;-66.0;dol;figa;kabaty;ttgo1;2021-01-03 21:37:22.000003600;room_k
9;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:38:21.000003600;room_k
10;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:39:22.000003600;room_k
11;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:40:22.000003600;room_k
12;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:41:22.000003600;room_k
13;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:42:22.000003600;room_k
14;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:43:22.000003600;room_k
15;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:44:22.000003600;room_k
16;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:45:22.000003600;room_k
17;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:46:22.000003600;room_k
18;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:47:22.000003600;room_k
19;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:48:22.000003600;room_k
20;-89.0;dol;figa;kabaty;ttgo1;2021-01-03 21:49:22.000003600;room_k
21;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:50:22.000003600;room_k
22;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:51:22.000003600;room_k
23;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:52:22.000003600;room_k
24;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:53:22.000003600;room_k
25;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:54:22.000003600;room_k
26;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:55:22.000003600;room_k
27;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:56:22.000003600;room_k
28;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:57:22.000003600;room_k
29;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:58:22.000003600;room_k
30;-91.0;dol;figa;kabaty;ttgo1;2021-01-03 21:59:22.000003600;room_k
31;-80.0;dol;figa;kabaty;ttgo1;2021-01-03 22:00:22.000003600;room_k
0;-78.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:29:21.000003600;room_k
1;-73.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:30:21.000003600;room_k
2;-65.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:31:21.000003600;room_k
3;-59.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:32:21.000003600;room_k
4;-65.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:33:19.000003600;room_k
5;-68.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:34:21.000003600;room_k
6;-71.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:35:21.000003600;room_k
7;-75.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:36:21.000003600;room_k
8;-75.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:37:19.000003600;room_k
9;-79.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:38:21.000003600;room_k
10;-84.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:39:23.000003600;room_k
11;-71.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:40:22.000003600;room_k
12;-69.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:41:19.000003600;room_k
13;-69.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:42:20.000003600;room_k
14;-75.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:43:21.000003600;room_k
15;-70.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:44:21.000003600;room_k
16;-68.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:45:21.000003600;room_k
17;-79.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:46:21.000003600;room_k
18;-65.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:47:21.000003600;room_k
19;-72.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:48:21.000003600;room_k
20;-75.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:49:22.000003600;room_k
21;-69.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:50:21.000003600;room_k
22;-77.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:51:21.000003600;room_k
23;-74.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:52:21.000003600;room_k
24;-78.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:53:21.000003600;room_k
25;-70.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:54:22.000003600;room_k
26;-78.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:55:21.000003600;room_k
27;-63.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:56:21.000003600;room_k
28;-57.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:57:23.000003600;room_k
29;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:58:21.000003600;room_k
30;-79.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 21:59:21.000003600;room_k
31;-75.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 22:00:21.000003600;room_k
0;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:29:36.000003600;room_k
1;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:30:37.000003600;room_k
2;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:31:32.000003600;room_k
3;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:32:32.000003600;room_k
4;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:33:32.000003600;room_k
5;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:34:32.000003600;room_k
6;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:35:36.000003600;room_k
7;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:36:33.000003600;room_k
8;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:37:32.000003600;room_k
9;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:38:32.000003600;room_k
10;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:39:33.000003600;room_k
11;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:40:37.000003600;room_k
12;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:41:33.000003600;room_k
13;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:42:32.000003600;room_k
14;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:43:32.000003600;room_k
15;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:44:33.000003600;room_k
16;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:45:36.000003600;room_k
17;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:46:33.000003600;room_k
18;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:47:32.000003600;room_k
19;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:48:38.000003600;room_k
20;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:49:37.000003600;room_k
21;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:50:37.000003600;room_k
22;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:51:32.000003600;room_k
23;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:52:32.000003600;room_k
24;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:53:32.000003600;room_k
25;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:54:32.000003600;room_k
26;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:55:37.000003600;room_k
27;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:56:37.000003600;room_k
28;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:57:35.000003600;room_k
29;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:58:32.000003600;room_k
30;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 21:59:32.000003600;room_k
31;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 22:00:35.000003600;room_k
0;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:29:41.000003600;room_k
1;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:30:41.000003600;room_k
2;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:31:36.000003600;room_k
3;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:32:36.000003600;room_k
4;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:33:36.000003600;room_k
5;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:34:36.000003600;room_k
6;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:35:41.000003600;room_k
7;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:36:37.000003600;room_k
8;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:37:36.000003600;room_k
9;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:38:36.000003600;room_k
10;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:39:37.000003600;room_k
11;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:40:41.000003600;room_k
12;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:41:37.000003600;room_k
13;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:42:36.000003600;room_k
14;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:43:36.000003600;room_k
15;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:44:37.000003600;room_k
16;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:45:43.000003600;room_k
17;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:46:37.000003600;room_k
18;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:47:36.000003600;room_k
19;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:48:43.000003600;room_k
20;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:49:42.000003600;room_k
21;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:50:42.000003600;room_k
22;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:51:36.000003600;room_k
23;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:52:36.000003600;room_k
24;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:53:37.000003600;room_k
25;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:54:36.000003600;room_k
26;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:55:44.000003600;room_k
27;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:56:43.000003600;room_k
28;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:57:39.000003600;room_k
29;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:58:36.000003600;room_k
30;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 21:59:36.000003600;room_k
31;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 22:00:40.000003600;room_k
0;-84.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:29:18.000003600;room_k
1;-75.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:30:18.000003600;room_k
2;-84.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:31:18.000003600;room_k
3;-92.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:32:19.000003600;room_k
4;-92.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:33:18.000003600;room_k
5;-110.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:34:18.000003600;room_k
6;-81.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:35:18.000003600;room_k
7;-77.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:36:18.000003600;room_k
8;-84.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:37:17.000003600;room_k
9;-82.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:38:18.000003600;room_k
10;-91.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:39:18.000003600;room_k
11;-93.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:40:18.000003600;room_k
12;-92.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:41:19.000003600;room_k
13;-90.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:42:18.000003600;room_k
14;-90.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:43:18.000003600;room_k
15;-91.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:44:18.000003600;room_k
16;-90.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:45:18.000003600;room_k
17;-88.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:46:18.000003600;room_k
18;-81.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:47:17.000003600;room_k
19;-87.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:48:18.000003600;room_k
20;-81.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:49:19.000003600;room_k
21;-94.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:50:18.000003600;room_k
22;-86.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:51:18.000003600;room_k
23;-81.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:52:18.000003600;room_k
24;-110.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:53:19.000003600;room_k
25;-90.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:54:18.000003600;room_k
26;-110.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:55:18.000003600;room_k
27;-110.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:56:18.000003600;room_k
28;-88.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:57:18.000003600;room_k
29;-85.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:58:19.000003600;room_k
30;-81.0;strych;figa;kabaty;esp32-strych;2021-01-03 21:59:18.000003600;room_k
31;-90.0;strych;figa;kabaty;esp32-strych;2021-01-03 22:00:18.000003600;room_k
0;-75.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:29:16.000003600;room_k
1;-87.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:30:16.000003600;room_k
2;-88.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:31:16.000003600;room_k
3;-88.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:32:17.000003600;room_k
4;-93.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:33:16.000003600;room_k
5;-91.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:34:16.000003600;room_k
6;-86.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:35:16.000003600;room_k
7;-87.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:36:16.000003600;room_k
8;-85.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:37:16.000003600;room_k
9;-89.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:38:16.000003600;room_k
10;-87.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:39:17.000003600;room_k
11;-88.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:40:17.000003600;room_k
12;-94.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:41:17.000003600;room_k
13;-110.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:42:16.000003600;room_k
14;-110.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:43:16.000003600;room_k
15;-83.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:44:16.000003600;room_k
16;-95.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:45:16.000003600;room_k
17;-87.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:46:16.000003600;room_k
18;-89.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:47:16.000003600;room_k
19;-90.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:48:17.000003600;room_k
20;-82.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:49:17.000003600;room_k
21;-88.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:50:16.000003600;room_k
22;-89.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:51:16.000003600;room_k
23;-89.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:52:17.000003600;room_k
24;-94.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:53:18.000003600;room_k
25;-89.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:54:16.000003600;room_k
26;-82.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:55:16.000003600;room_k
27;-91.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:56:16.000003600;room_k
28;-84.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:57:17.000003600;room_k
29;-92.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:58:17.000003600;room_k
30;-91.0;strych;miko;kabaty;esp32-strych;2021-01-03 21:59:16.000003600;room_k
31;-84.0;strych;miko;kabaty;esp32-strych;2021-01-03 22:00:16.000003600;room_k
0;-79.0;dol;miko;kabaty;ttgo1;2021-01-03 16:15:20.000003600;room_m
1;-72.0;dol;miko;kabaty;ttgo1;2021-01-03 16:16:20.000003600;room_m
2;-93.0;dol;miko;kabaty;ttgo1;2021-01-03 16:17:19.000003600;room_m
3;-69.0;dol;miko;kabaty;ttgo1;2021-01-03 16:18:20.000003600;room_m
4;-68.0;dol;miko;kabaty;ttgo1;2021-01-03 16:19:36.000003600;room_m
5;-75.0;dol;miko;kabaty;ttgo1;2021-01-03 16:20:20.000003600;room_m
6;-89.0;dol;miko;kabaty;ttgo1;2021-01-03 16:21:20.000003600;room_m
7;-89.0;dol;miko;kabaty;ttgo1;2021-01-03 16:22:20.000003600;room_m
8;-78.0;dol;miko;kabaty;ttgo1;2021-01-03 16:23:20.000003600;room_m
9;-73.0;dol;miko;kabaty;ttgo1;2021-01-03 16:24:20.000003600;room_m
10;-75.0;dol;miko;kabaty;ttgo1;2021-01-03 16:25:20.000003600;room_m
11;-76.0;dol;miko;kabaty;ttgo1;2021-01-03 16:26:20.000003600;room_m
12;-83.0;dol;miko;kabaty;ttgo1;2021-01-03 16:27:20.000003600;room_m
13;-79.0;dol;miko;kabaty;ttgo1;2021-01-03 16:28:20.000003600;room_m
14;-79.0;dol;miko;kabaty;ttgo1;2021-01-03 16:29:20.000003600;room_m
15;-84.0;dol;miko;kabaty;ttgo1;2021-01-03 16:30:20.000003600;room_m
16;-85.0;dol;miko;kabaty;ttgo1;2021-01-03 16:31:20.000003600;room_m
17;-78.0;dol;miko;kabaty;ttgo1;2021-01-03 16:32:20.000003600;room_m
18;-87.0;dol;miko;kabaty;ttgo1;2021-01-03 16:33:20.000003600;room_m
19;-74.0;dol;miko;kabaty;ttgo1;2021-01-03 16:34:20.000003600;room_m
20;-76.0;dol;miko;kabaty;ttgo1;2021-01-03 16:35:20.000003600;room_m
21;-78.0;dol;miko;kabaty;ttgo1;2021-01-03 16:36:20.000003600;room_m
22;-83.0;dol;miko;kabaty;ttgo1;2021-01-03 16:37:20.000003600;room_m
23;-88.0;dol;miko;kabaty;ttgo1;2021-01-03 16:38:25.000003600;room_m
24;-69.0;dol;miko;kabaty;ttgo1;2021-01-03 16:39:20.000003600;room_m
25;-76.0;dol;miko;kabaty;ttgo1;2021-01-03 16:40:20.000003600;room_m
26;-75.0;dol;miko;kabaty;ttgo1;2021-01-03 16:41:20.000003600;room_m
27;-75.0;dol;miko;kabaty;ttgo1;2021-01-03 16:42:20.000003600;room_m
0;-88.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:15:18.000003600;room_m
1;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:16:19.000003600;room_m
2;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:17:20.000003600;room_m
3;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:18:20.000003600;room_m
4;-92.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:19:17.000003600;room_m
5;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:20:20.000003600;room_m
6;-92.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:21:20.000003600;room_m
7;-95.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:22:20.000003600;room_m
8;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:23:18.000003600;room_m
9;-94.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:24:19.000003600;room_m
10;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:25:20.000003600;room_m
11;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:26:20.000003600;room_m
12;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:27:20.000003600;room_m
13;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:28:20.000003600;room_m
14;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:29:20.000003600;room_m
15;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:30:17.000003600;room_m
16;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:31:17.000003600;room_m
17;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:32:19.000003600;room_m
18;-96.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:33:20.000003600;room_m
19;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:34:18.000003600;room_m
20;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:35:18.000003600;room_m
21;-93.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:36:20.000003600;room_m
22;-90.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:37:19.000003600;room_m
23;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:38:19.000003600;room_m
24;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:39:21.000003600;room_m
25;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:40:20.000003600;room_m
26;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:41:19.000003600;room_m
27;-110.0;gora;miko;kabaty;esp32-tm1637;2021-01-03 16:42:20.000003600;room_m
0;-78.0;dol;figa;kabaty;ttgo1;2021-01-03 16:15:21.000003600;room_m
1;-77.0;dol;figa;kabaty;ttgo1;2021-01-03 16:16:21.000003600;room_m
2;-75.0;dol;figa;kabaty;ttgo1;2021-01-03 16:17:21.000003600;room_m
3;-73.0;dol;figa;kabaty;ttgo1;2021-01-03 16:18:21.000003600;room_m
4;-70.0;dol;figa;kabaty;ttgo1;2021-01-03 16:19:38.000003600;room_m
5;-85.0;dol;figa;kabaty;ttgo1;2021-01-03 16:20:22.000003600;room_m
6;-72.0;dol;figa;kabaty;ttgo1;2021-01-03 16:21:21.000003600;room_m
7;-76.0;dol;figa;kabaty;ttgo1;2021-01-03 16:22:21.000003600;room_m
8;-74.0;dol;figa;kabaty;ttgo1;2021-01-03 16:23:21.000003600;room_m
9;-84.0;dol;figa;kabaty;ttgo1;2021-01-03 16:24:21.000003600;room_m
10;-79.0;dol;figa;kabaty;ttgo1;2021-01-03 16:25:21.000003600;room_m
11;-78.0;dol;figa;kabaty;ttgo1;2021-01-03 16:26:21.000003600;room_m
12;-81.0;dol;figa;kabaty;ttgo1;2021-01-03 16:27:21.000003600;room_m
13;-80.0;dol;figa;kabaty;ttgo1;2021-01-03 16:28:21.000003600;room_m
14;-83.0;dol;figa;kabaty;ttgo1;2021-01-03 16:29:21.000003600;room_m
15;-77.0;dol;figa;kabaty;ttgo1;2021-01-03 16:30:22.000003600;room_m
16;-77.0;dol;figa;kabaty;ttgo1;2021-01-03 16:31:21.000003600;room_m
17;-81.0;dol;figa;kabaty;ttgo1;2021-01-03 16:32:21.000003600;room_m
18;-84.0;dol;figa;kabaty;ttgo1;2021-01-03 16:33:21.000003600;room_m
19;-72.0;dol;figa;kabaty;ttgo1;2021-01-03 16:34:22.000003600;room_m
20;-75.0;dol;figa;kabaty;ttgo1;2021-01-03 16:35:21.000003600;room_m
21;-70.0;dol;figa;kabaty;ttgo1;2021-01-03 16:36:22.000003600;room_m
22;-87.0;dol;figa;kabaty;ttgo1;2021-01-03 16:37:22.000003600;room_m
23;-85.0;dol;figa;kabaty;ttgo1;2021-01-03 16:38:27.000003600;room_m
24;-74.0;dol;figa;kabaty;ttgo1;2021-01-03 16:39:21.000003600;room_m
25;-69.0;dol;figa;kabaty;ttgo1;2021-01-03 16:40:22.000003600;room_m
